Tanggal,ID_Item,ID_Customer,Harga,Jumlah_Sales_Order,Subtotal_Sales_Order,Jumlah_Retur,Subtotal_Retur,Jumlah_Invoice,Subtotal_Invoice
2025-06-11,K002,Cust29,180000,94,16920000,0,0,94,16920000
2025-06-12,G001,Cust29,85000,86,7310000,0,0,86,7310000
2025-06-12,G002,Cust05,110000,62,6820000,18,1980000,44,4840000
2025-06-12,C001,Cust15,150000,194,29100000,0,0,194,29100000
2025-06-13,C002,Cust04,120000,30,3600000,0,0,30,3600000
2025-06-14,K001,Cust39,250000,118,29500000,0,0,118,29500000
2025-06-14,K002,Cust20,180000,133,23940000,0,0,133,23940000
2025-06-14,K002,Cust18,180000,166,29880000,0,0,166,29880000
2025-06-15,C001,Cust40,150000,102,15300000,0,0,102,15300000
2025-06-16,K002,Cust05,180000,57,10260000,0,0,57,10260000
2025-06-17,G002,Cust15,110000,200,22000000,24,2640000,176,19360000
2025-06-17,C002,Cust34,120000,144,17280000,0,0,144,17280000
2025-06-18,G001,Cust12,85000,202,17170000,0,0,202,17170000
2025-06-19,C001,Cust13,150000,233,34950000,0,0,233,34950000
2025-06-20,G001,Cust05,85000,28,2380000,0,0,28,2380000
2025-06-21,G002,Cust08,110000,59,6490000,0,0,59,6490000
2025-06-21,G002,Cust25,110000,164,18040000,0,0,164,18040000
2025-06-22,K001,Cust33,250000,64,16000000,0,0,64,16000000
2025-06-24,C001,Cust32,150000,100,15000000,9,1350000,91,13650000
2025-06-25,G001,Cust19,85000,200,17000000,0,0,200,17000000
2025-06-27,K001,Cust25,250000,169,42250000,0,0,169,42250000
2025-06-27,K001,Cust03,250000,87,21750000,0,0,87,21750000
2025-06-28,G001,Cust34,85000,95,8075000,0,0,95,8075000
2025-06-28,G001,Cust13,85000,176,14960000,0,0,176,14960000
2025-06-28,K002,Cust15,180000,168,30240000,0,0,168,30240000
2025-06-28,C002,Cust35,120000,58,6960000,4,480000,54,6480000
2025-07-05,G001,Cust39,85000,131,11135000,0,0,131,11135000
2025-07-05,K002,Cust14,180000,136,24480000,24,4320000,112,20160000
2025-07-07,K002,Cust21,180000,265,47700000,0,0,265,47700000
2025-07-07,C001,Cust13,150000,258,38700000,0,0,258,38700000
2025-07-10,C002,Cust40,120000,154,18480000,0,0,154,18480000
2025-07-11,C001,Cust11,150000,340,51000000,58,8700000,282,42300000
2025-07-11,G002,Cust31,110000,110,12100000,0,0,110,12100000
2025-07-14,G001,Cust24,85000,239,20315000,0,0,239,20315000
2025-07-16,C001,Cust27,150000,150,22500000,0,0,150,22500000
2025-07-18,C001,Cust12,150000,284,42600000,0,0,284,42600000
2025-07-23,K001,Cust28,250000,139,34750000,0,0,139,34750000
2025-07-24,G001,Cust08,85000,46,3910000,0,0,46,3910000
2025-07-25,G001,Cust01,85000,27,2295000,0,0,27,2295000
2025-08-01,K001,Cust39,250000,143,35750000,0,0,143,35750000
2025-08-02,K002,Cust13,180000,131,23580000,0,0,131,23580000
2025-08-03,G001,Cust07,85000,69,5865000,0,0,69,5865000
2025-08-03,G002,Cust10,110000,72,7920000,0,0,72,7920000
2025-08-04,G001,Cust10,85000,61,5185000,0,0,61,5185000
2025-08-05,G001,Cust23,85000,157,13345000,0,0,157,13345000
2025-08-09,C002,Cust17,120000,182,21840000,27,3240000,155,18600000
2025-08-10,G001,Cust32,85000,77,6545000,0,0,77,6545000
2025-08-11,C001,Cust21,150000,282,42300000,32,4800000,250,37500000
2025-08-12,G001,Cust34,85000,90,7650000,0,0,90,7650000
2025-08-14,G002,Cust13,110000,146,16060000,0,0,146,16060000
2025-08-16,K001,Cust16,250000,238,59500000,0,0,238,59500000
2025-08-17,K001,Cust17,250000,160,40000000,0,0,160,40000000
2025-08-18,K001,Cust30,250000,120,30000000,0,0,120,30000000
2025-08-20,K001,Cust03,250000,53,13250000,0,0,53,13250000
2025-08-23,K002,Cust21,180000,198,35640000,0,0,198,35640000
2025-08-24,C002,Cust22,120000,307,36840000,0,0,307,36840000
2025-08-27,C002,Cust20,120000,295,35400000,0,0,295,35400000
2025-08-27,C002,Cust31,120000,103,12360000,9,1080000,94,11280000
2025-09-01,C001,Cust34,150000,111,16650000,0,0,111,16650000
2025-09-01,C001,Cust14,150000,157,23550000,0,0,157,23550000
2025-09-05,G001,Cust10,85000,103,8755000,24,2040000,79,6715000
2025-09-08,K001,Cust13,250000,164,41000000,0,0,164,41000000
2025-09-08,C001,Cust04,150000,78,11700000,0,0,78,11700000
2025-09-08,C001,Cust07,150000,77,11550000,0,0,77,11550000
2025-09-09,K002,Cust06,180000,48,8640000,0,0,48,8640000
2025-09-09,G001,Cust36,85000,78,6630000,0,0,78,6630000
2025-09-16,K001,Cust25,250000,246,61500000,0,0,246,61500000
2025-09-18,K001,Cust01,250000,63,15750000,0,0,63,15750000
2025-09-21,C002,Cust11,120000,284,34080000,0,0,284,34080000
2025-09-25,K001,Cust18,250000,156,39000000,0,0,156,39000000
2025-10-01,K002,Cust37,180000,126,22680000,0,0,126,22680000
2025-10-01,C002,Cust20,120000,251,30120000,0,0,251,30120000
2025-10-03,G002,Cust24,110000,283,31130000,0,0,283,31130000
2025-10-07,C002,Cust14,120000,132,15840000,0,0,132,15840000
2025-10-13,C002,Cust33,120000,100,12000000,0,0,100,12000000
2025-10-18,G001,Cust22,85000,233,19805000,0,0,233,19805000
2025-10-19,K001,Cust23,250000,235,58750000,0,0,235,58750000
2025-10-25,G001,Cust25,85000,164,13940000,0,0,164,13940000
2025-11-04,K002,Cust28,180000,78,14040000,4,720000,74,13320000
2025-11-05,C002,Cust16,120000,284,34080000,52,6240000,232,27840000
2025-11-05,G002,Cust31,110000,67,7370000,0,0,67,7370000
2025-11-06,G001,Cust15,85000,313,26605000,10,850000,303,25755000
2025-11-07,G001,Cust09,85000,71,6035000,0,0,71,6035000
2025-11-09,K001,Cust34,250000,87,21750000,0,0,87,21750000
2025-11-10,C002,Cust12,120000,295,35400000,0,0,295,35400000
2025-11-13,G001,Cust04,85000,80,6800000,0,0,80,6800000
2025-11-15,K002,Cust28,180000,58,10440000,0,0,58,10440000
2025-11-17,G001,Cust34,85000,101,8585000,0,0,101,8585000
2025-11-18,K001,Cust03,250000,31,7750000,0,0,31,7750000
2025-11-21,K001,Cust26,250000,79,19750000,0,0,79,19750000
2025-11-23,C001,Cust27,150000,146,21900000,0,0,146,21900000
2025-11-24,C001,Cust04,150000,34,5100000,0,0,34,5100000
2025-11-27,G001,Cust23,85000,186,15810000,2,170000,184,15640000
2025-11-27,C001,Cust19,150000,175,26250000,0,0,175,26250000
2025-11-28,G002,Cust06,110000,51,5610000,12,1320000,39,4290000
2025-11-28,C002,Cust24,120000,157,18840000,0,0,157,18840000
2025-12-01,C001,Cust23,150000,254,38100000,0,0,254,38100000
2025-12-03,K002,Cust32,180000,83,14940000,0,0,83,14940000
2025-12-03,C001,Cust15,150000,132,19800000,0,0,132,19800000
2025-12-04,K002,Cust16,180000,190,34200000,0,0,190,34200000
2025-12-04,K002,Cust30,180000,120,21600000,0,0,120,21600000
2025-12-04,G001,Cust18,85000,181,15385000,0,0,181,15385000
2025-12-05,K002,Cust29,180000,153,27540000,0,0,153,27540000
2025-12-07,K002,Cust24,180000,152,27360000,0,0,152,27360000
2025-12-07,K001,Cust07,250000,54,13500000,0,0,54,13500000
2025-12-07,C001,Cust19,150000,269,40350000,0,0,269,40350000
2025-12-08,G002,Cust02,110000,61,6710000,0,0,61,6710000
2025-12-08,C001,Cust38,150000,68,10200000,0,0,68,10200000
2025-12-08,C002,Cust32,120000,114,13680000,0,0,114,13680000
2025-12-08,C002,Cust03,120000,30,3600000,0,0,30,3600000
2025-12-09,K001,Cust27,250000,81,20250000,0,0,81,20250000
2025-12-10,C001,Cust15,150000,163,24450000,0,0,163,24450000
2025-12-11,K002,Cust40,180000,98,17640000,0,0,98,17640000
2025-12-11,K002,Cust03,180000,66,11880000,0,0,66,11880000
2025-12-12,K002,Cust14,180000,117,21060000,0,0,117,21060000
2025-12-12,K001,Cust25,250000,139,34750000,22,5500000,117,29250000
2025-12-13,G001,Cust05,85000,66,5610000,0,0,66,5610000
2025-12-13,K002,Cust37,180000,117,21060000,0,0,117,21060000
2025-12-13,C001,Cust13,150000,307,46050000,0,0,307,46050000
2025-12-13,C002,Cust09,120000,73,8760000,0,0,73,8760000
2025-12-13,K002,Cust11,180000,278,50040000,0,0,278,50040000
2025-12-14,C002,Cust39,120000,63,7560000,0,0,63,7560000
2025-12-14,G002,Cust08,110000,65,7150000,0,0,65,7150000
2025-12-15,K001,Cust34,250000,87,21750000,0,0,87,21750000
2025-12-18,C002,Cust36,120000,135,16200000,0,0,135,16200000
2025-12-18,G002,Cust24,110000,128,14080000,0,0,128,14080000
2025-12-19,K002,Cust06,180000,74,13320000,0,0,74,13320000
2025-12-20,G001,Cust12,85000,137,11645000,0,0,137,11645000
2025-12-20,K002,Cust04,180000,53,9540000,0,0,53,9540000
2025-12-21,K002,Cust05,180000,54,9720000,0,0,54,9720000
2025-12-22,C001,Cust06,150000,52,7800000,0,0,52,7800000
2025-12-22,C002,Cust20,120000,213,25560000,0,0,213,25560000
2025-12-24,G001,Cust23,85000,289,24565000,0,0,289,24565000
2025-12-25,C002,Cust08,120000,47,5640000,0,0,47,5640000
2025-12-26,K001,Cust01,250000,46,11500000,0,0,46,11500000
2025-12-26,C002,Cust23,120000,151,18120000,0,0,151,18120000
2025-12-27,G001,Cust36,85000,128,10880000,0,0,128,10880000
2025-12-27,K001,Cust36,250000,58,14500000,0,0,58,14500000
2025-12-28,G001,Cust08,85000,49,4165000,0,0,49,4165000
